Id,_0,_1,_2,action_what,action_where,alternative_technique,how,how_what,how_where,postcondition,precondition,tactic,technique,when,when_condition,when_object,where_attribute,why_state,why_what,why_where
t1071,,1,660,blend command,c2 traffic,,"using a common, standardized application layer protocol ,  using  http ,  using  https ,  using  smtp ,  using  dns",use,common/standardized application layer protocol/ http/https /smtp / dns,,,command and control,standard application layer protocol,,,,existing,avoid detection,,
t1071,,1,660,embed command,traffic,,"using a common, standardized application layer protocol ,  using  http ,  using  https ,  using  smtp ,  using  dns",use,common/standardized application layer protocol/ http/https /smtp / dns,,,command and control,standard application layer protocol,,,,existing,avoid detection,,
t1071,,1,660,embed command,c2 traffic,,"using a common, standardized application layer protocol ,  using  http ,  using  https ,  using  smtp ,  using  dns",use,common/standardized application layer protocol/ http/https /smtp / dns,,,command and control,standard application layer protocol,,,,existing,avoid detection,,
t1071,,1,660,communicate,traffic,,"using a common, standardized application layer protocol ,  using  http ,  using  https ,  using  smtp ,  using  dns",use,common/standardized application layer protocol/ http/https /smtp / dns,,,command and control,standard application layer protocol,,,,existing,avoid detection,,
t1071,,1,660,communicate,c2 traffic,,"using a common, standardized application layer protocol ,  using  http ,  using  https ,  using  smtp ,  using  dns",use,common/standardized application layer protocol/ http/https /smtp / dns,,,command and control,standard application layer protocol,,,,existing,avoid detection,,
t1032,,1,663,employ,encryption algorithm,,,,,,,command and control,standard cryptographic protocol,,,,,conceal <where>command and control traffic<\where>,conceal,command and control traffic
t1095,,1,664,use,standard non-application layer protocol,,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,communicate,standard non-application layer protocol,,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,use,network layer protocol,,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,communicate,network layer protocol,,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,use,internet control message protocol (icmp),,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,communicate,internet control message protocol (icmp),,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,use,transport layer protocol,,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,communicate,transport layer protocol,,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,use,user datagram protocol (udp),,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,communicate,user datagram protocol (udp),,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,use,session layer protocol,,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,use,host and c2 server or among infected hosts,,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
t1095,,1,664,communicate,session layer protocol,,"use of a standard non-application layer protocol , use of network layer protocols, such as the internet control message protocol (icmp) , , transport layer protocols, such as the user datagram protocol (udp)  , ,session layer protocols, such as socket sec",,,,,command and control,standard non-application layer protocol,<condition>not as commonly monitored<\condition> as other <object>internet protocols such as tcp or udp<\object>,not as commonly monitored,internet protocols such as tcp or udp,,hide communications,,
